Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
2015-10-30T09:43:51.526,66AD B4CC,C4,ED,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:43:57.468,66AD A488,C3,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:44:06.372,6689 B40C,C6,F0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:44:32.403,4604 D0C2,C2,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:44:33.120,64C8 D2D2,C4,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:44:53.914,44A9 B0C8,C5,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:44:58.865,648D 90CC,C3,F2,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:45:07.450,4629 B084,C5,F0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:45:11.456,66C8 92C2,C4,ED,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:45:29.559,668C D252,C4,E4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:45:42.505,06A8 34C0,C3,FD,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:45:54.527,46CC 92D2,C5,F8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:46:01.538,664C D2D2,C5,F6,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:46:09.552,64CC D252,C2,ED,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:46:24.579,248C D2D2,C5,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:46:29.953,66C8 D2D2,C3,FB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:46:39.852,66AC 9448,C3,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:46:47.623,06AC 9444,C4,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:47:18.463,4688 C2D2,C4,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:47:23.699,46A9 B0CC,C3,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:47:33.720,22C4 D2C0,C3,F3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:47:40.736,464C 5252,C3,EC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:47:43.743,6408 C2C2,C4,ED,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:47:49.154,66C8 92D2,C5,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:48:06.977,64A9 344C,C4,ED,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:48:12.808,22A5 B48C,C6,F7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:48:17.869,66C8 D282,C6,F2,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:48:39.871,42AD B40C,C6,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:48:59.458,6044 D2D2,C4,F0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:01.923,66AD B48C,C4,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:04.930,64C8 9252,C4,EF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:12.331,66CC D292,C7,E0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:16.959,440D A088,C1,FC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:18.964,64CC D2D2,C7,E3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:20.969,66CC D292,C6,E9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:21.971,66CC D290,C8,F4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:23.976,66CC D2D2,C4,F3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:24.979,66CC D2D2,C7,EA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:25.981,66CC D0D0,C6,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:28.989,464C D2C2,C4,F4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:32.999,66CC D292,C6,E5,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:36.006,66C8 D2D2,C4,EF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:39.014,64CC D2C2,C4,F2,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:49:42.021,664C C2D2,C5,F1,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:01.070,66CC D0D2,C3,F1,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:17.110,464C D2C0,C6,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:29.141,66C4 C2D2,C4,F1,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:29.572,66CC D252,C5,E9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:32.149,400C A000,C4,F7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:34.154,6644 5252,C6,E8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:35.156,66CC D2D2,C6,DE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:38.164,66CC C2D2,C6,F7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:43.177,648C C292,C6,F3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:48.190,66C4 52D2,C6,EB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:49.192,668C D292,C4,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:56.211,66CC C2D2,C5,E5,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:58.216,66CC D0D0,C5,E6,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:50:59.284,268C 52D2,C5,E8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:10.178,66AD B404,C2,F8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:16.264,40A9 94CC,C6,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:19.272,66CC D2D2,C4,E6,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:21.278,66CC D050,C5,E4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:29.299,66CC D2D2,C4,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:35.316,24CC 90D2,C6,F3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:37.321,62CC 5292,C3,EA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:41.332,62CC D292,C3,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:44.341,66CC D2D2,C6,E0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:45.838,6284 D2D0,C4,F8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:46.346,4625 B44C,C2,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:51:56.373,66CC C252,C5,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:00.696,66CC D2D2,C5,E2,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:07.630,0629 A4CC,C2,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:16.544,6421 948C,C3,ED,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:24.467,22AD A404,C3,F4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:33.478,22AD 10C8,C4,FD,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:35.484,648C D2D2,C4,EB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:37.489,664C D292,C6,E7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:38.491,664C D2D2,C5,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:39.494,66CC D252,C7,E5,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:46.513,66C8 D042,C4,F7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:52:56.541,46CC 9242,C4,E5,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:07.571,66CC C0D2,C5,ED,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:09.577,468C C052,C6,F7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:12.585,62CC D2D2,C6,EA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:17.598,66CC D2D0,C5,EC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:23.614,66C4 9292,C5,E6,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:31.635,648C D0D0,C4,EC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:34.785,6244 D2D2,C4,EF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:43.665,66AD B48C,C3,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:53:46.670,66CC 52D0,C5,F0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:00.708,46A9 B0C8,C5,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:04.717,62CC 42D0,C3,F4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:13.739,664C D2D2,C5,E4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:21.338,664C C2D2,C5,FB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:22.329,620D B0CC,C6,F7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:24.766,4625 B44C,C3,F3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:31.244,46CC D0D2,C3,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:34.789,26A5 34CC,C4,F0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:36.794,46C4 92D2,C4,E3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:38.798,66CC D2D2,C5,DC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:47.818,62CC D2D2,C4,F6,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:48.821,66CC D2D2,C5,E4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:49.823,66CC D252,C4,E6,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:52.829,66C4 D2D2,C8,E3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:54.834,66CC D2D2,C5,EC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:55.836,66CC D2D2,C5,EC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:56.007,26CC D0D2,C7,E2,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:54:58.842,240D B0CC,C4,F3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:01.848,64CC 92D2,C5,F7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:03.853,26CC D2D2,C5,EB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:04.854,624C 525A,C4,EC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:09.865,66CC D292,C7,EA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:12.871,44CC 52D2,C3,F1,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:13.834,26CC D290,C5,EB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:19.776,662D 944C,C3,F5,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:24.894,662D B4CC,C3,F0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:31.907,46CC D2D2,C4,DF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:37.913,66CC 92D2,C3,F2,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:42.915,46CC D2D2,C8,EA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:43.916,62CC D2D2,C4,DE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:46.921,66CC D2D2,C7,EB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:55:53.928,66CC 50D2,C9,E2,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:01.368,66C4 D2D2,C5,E1,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:04.924,6489 30CC,C6,EB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:08.920,66CC D2D2,C4,EF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:29.094,26CC 9252,C5,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:31.074,66AC B44C,C5,F3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:42.957,4621 B4C8,C3,FC,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:48.899,602D A0CC,C5,F4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:52.860,662D 30C8,C3,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:56:54.005,64A9 34C8,C5,F5,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:01.772,60CC C3D5,C7,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:09.694,6629 90CC,C5,EF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:10.499,668D B4CC,C5,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:15.636,66CC D292,C5,F6,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:18.606,6221 B4CC,C6,F1,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:20.587,66AD B4CC,C6,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:24.548,228D B4CC,C5,F0,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:32.258,66AD 94CC,C6,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:39.963,06CC DF7C,C4,FF,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:41.954,62C8 92C2,C6,E5,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:50.815,66C4 D292,C7,E7,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:57:59.095,664C D2D2,C3,E3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:58:09.110,62CC D2D2,C6,E3,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:58:16.041,66A9 B48C,C5,EE,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:58:23.963,4609 B4CC,C4,F4,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-10-30T09:58:29.905,622D 10C8,C4,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

