Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
2015-09-02T10:01:47.236,E3B2 2BDE,AE,1B,2015-09-02T10:01:46.555,ASL/16/3937*2E
2015-09-02T10:11:34.594,334B 4B52,E2,9B,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:12:01.231,5566 4B4B,CF,93,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:12:09.789,5566 152D,C5,DD,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:12:10.774,334B 4B52,D9,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:12:53.273,334B 4FFF,D3,9C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:13:32.319,5566 4B4B,C5,D3,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:13:33.309,334B 4B52,DC,8F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:13:34.298,334B 4B52,D5,99,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:13:35.290,334B 4B52,DD,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:13:36.280,334B 4B52,D4,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:13:37.268,334B 4B52,EA,89,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:13:38.253,334B 4B52,E9,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:15:18.084,334B 4B53,EA,9A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:15:47.212,5566 552D,C8,CA,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:15:48.200,334B 4B52,CE,A5,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:15:49.186,334B 4B52,D3,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:15:56.520,334B 4B52,D2,96,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:15:59.495,334B 4B52,CA,D0,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:16:00.485,334B 4B52,DD,93,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:16:01.475,334B 4B52,E8,9F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:16:02.463,334B 4B52,E6,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:16:03.446,334B 4B52,DF,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:17:12.231,E000 0000,DD,82,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:17:29.030,3FFF 8000,D9,85,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:17:30.017,334B 4B52,ED,93,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:17:31.001,334B 4B52,E5,A2,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:17:48.124,3FFF F000,E8,99,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:17:50.527,33C0 0000,D2,88,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:17:51.514,334B 4B52,D9,94,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:18:05.235,334B 4B52,CE,A8,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:18:06.219,334B 4B52,D5,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:19:11.909,E000 0000,D5,81,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:19:13.852,334B 4B52,D8,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:19:14.841,334B 4B52,E8,A4,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:19:15.832,334B 4B52,DA,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:19:21.781,334B 4B52,E6,95,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:19:22.767,334B 4B52,D9,8D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:22:00.204,334B 4B52,E7,9F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:22:01.191,334B 4B52,EA,93,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:22:02.176,334B 4B52,EA,8F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:23:07.136,E000 0000,E9,92,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:23:08.128,334B 4B52,DD,8D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:23:09.119,334B 4B52,DC,93,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:23:10.110,334B 4B52,DF,88,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:23:11.099,334B 4B52,DE,8B,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:23:12.086,334B 4B52,DF,9C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:23:13.070,334B 4B52,E2,96,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:24:52.798,334B FFFE,DF,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:24:53.784,334B 4B52,E7,9C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:25:03.414,334B 4B52,E1,92,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:25:05.384,334B 4B34,CB,CB,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:27:55.422,334B 4B34,D2,8B,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:27:56.408,334B 4B52,E2,9C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:06.596,334B 4B52,D1,9F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:07.583,334B 4B52,D4,95,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:08.568,334B 4B52,D2,8D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:10.549,334B 4B52,E9,91,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:11.540,334B 4B52,E4,96,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:12.532,334B 4B52,E7,A5,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:14.515,334B 4B52,E0,8A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:15.506,334B 4B52,D6,95,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:16.496,334B 4B52,D8,95,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:17.486,334B 4B52,D5,88,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:18.474,334B 4B52,D7,8B,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:19.464,334B 4B52,DA,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:20.452,334B 4B52,DB,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:21.441,334B 4B52,DC,8B,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:22.430,334B 4B52,DC,89,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:23.420,334B 4B52,DD,8A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:24.409,334B 4B52,D9,8D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:25.399,334B 4B52,DB,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:26.388,334B 4B52,DA,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:27.376,334B 4B52,DA,8D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:28.364,334B 4B52,DA,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:29.352,334B 4B52,D9,8F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:28:30.339,334B 4B52,D8,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:30:37.644,334B 4B52,EF,96,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:30:38.633,334B 4B52,E6,89,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:30:39.622,334B 4B52,EA,8B,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:30:40.608,334B 4B52,F0,94,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:31:15.425,334B 4B52,EB,99,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:31:16.410,334B 4B52,CF,96,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:33:07.690,334B 4B53,E7,A0,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:33:08.680,334B 4B52,EA,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:33:10.663,334B 4B52,E3,9A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:33:11.654,334B 4B52,D5,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:33:12.642,334B 4B52,ED,99,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:33:13.626,334B 4B52,ED,A0,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:33:52.975,334B 8000,EE,9A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:21.577,5566 4B4B,D4,8C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:22.567,334B 4B52,DF,8A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:24.546,334B 4B52,D7,92,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:25.534,334B 4B52,D5,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:26.521,334B 4B52,C8,CC,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:27.506,334B 4B52,CE,9D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:31.744,334B 4B7F,D0,A9,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:32.731,334B 4B52,EF,95,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:34:48.499,334B 4B52,EF,9A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:35:25.509,300B 2134,D3,A4,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:36:00.197,5566 4B52,C7,CF,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:36:01.189,334B 4B52,C6,E2,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:36:03.173,334B 4B52,D3,8F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:36:04.163,334B 4B52,E7,9F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:36:05.150,334B 4B52,DC,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:36:22.270,334B 4B52,E6,91,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:37:55.105,5566 4B4B,C7,D7,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:38:08.030,314B 4B52,C7,DF,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:38:09.015,334B 4B52,CA,BA,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:10.054,334B 4B5F,E8,9D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:11.043,334B 4B52,D0,A0,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:12.029,334B 4B52,CF,9E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:13.997,334B 4B52,D3,94,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:14.981,334B 4B52,E8,88,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:31.746,334B FFFF,F1,9A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:32.731,334B 4B52,E3,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:52.432,334B 4BFF,E2,8A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:53.422,334B 4B52,DF,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:54.412,334B 4B52,CD,CB,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:55.401,334B 4B52,E8,9A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:56.389,334B 4B52,DC,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:57.293,334B 4B52,D0,9F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:57.379,5566 552D,CB,AC,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:39:58.371,334B 4B52,CE,AB,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:00.354,334B 4B52,D2,96,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:02.332,334B 4B52,E4,99,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:03.317,334B 4B52,D4,8B,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:19.491,334B 4B00,D6,9A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:20.481,334B 4B52,E1,9C,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:21.467,334B 4B52,D5,8E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:22.597,334B 4B52,D9,9E,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:23.610,5566 552D,C7,E3,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:33.451,5566 552D,C7,DB,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:34.429,334B 4B34,DC,8A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:57.477,334B 4B34,DB,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:58.458,334B 4B34,D1,98,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:40:59.436,334B 4B34,D6,96,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:00.413,334B 4B34,D5,94,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:28.085,334B 4B34,D3,8F,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:29.064,334B 4B34,D4,9B,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:30.042,334B 4B34,D1,9A,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:35.017,334B FFFF,DA,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:36.003,334B 4B52,F3,99,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:44.241,334B 4B52,F5,A3,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:48.883,334B FFF0,CF,A0,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:50.852,334B 4B34,C8,C8,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:52.815,334B 4B34,DA,94,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:55.053,3343 4B34,C6,D7,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:56.040,334B 4B52,E1,94,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:41:57.026,334B 4B52,E9,92,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:42:16.216,334B 4B52,EA,96,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:42:17.195,334B 4B34,D0,A0,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:42:31.612,334B 4B34,D1,9D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:42:32.598,334B 4B52,EF,93,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:43:00.006,334B 4B52,ED,9D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:43:00.992,334B 4B52,EF,9D,2015-09-02T10:01:46.555,ASL/16/3937*2E

2015-09-02T10:44:43.786,334B 4B52,F0,90,2015-09-02T10:01:46.555,ASL/16/3937*2E

